gen,best_J,mean_J,std_J,V_SoC,V_occ,V_grid,diversity
244,-0.016927327560134944,-0.015462017145059933,0.002685590728807287,0.0,0.0,0.0,12.52601454006043
245,-0.01695096887531396,-0.015626510436090837,0.0027584410690029305,0.0,0.0,0.0,12.237300376848303
246,-0.01695096887531396,-0.01577260406427634,0.002362599021857357,0.0,0.0,0.0,12.268498022973912
247,-0.01697508106554996,-0.016202039050455398,0.0017589073710239504,0.0,0.0,0.0,12.301676065733764
248,-0.01697690253320222,-0.01580673545848621,0.0028137545831416005,0.0,0.0,0.0,11.972979495056856
249,-0.017028865539317723,-0.016181708810092482,0.0020106277486587093,0.0,0.0,0.0,11.356420258851287
250,-0.017028865539317723,-0.016413131796964034,0.0013135034697836744,0.0,0.0,0.0,9.716415501481142
251,-0.017028865539317723,-0.01646830808168738,0.0014097523946113258,0.0,0.0,0.0,10.85755893448614
252,-0.017029211130934307,-0.01634434882125951,0.0014283866799574944,0.0,0.0,0.0,10.263498298250312
253,-0.017057370698166964,-0.01635122328670706,0.0016866298308227954,0.0,0.0,0.0,10.87716520565508
254,-0.017093724177711742,-0.0162153125042178,0.001480803705633958,0.0,0.0,0.0,10.577728544770558
255,-0.017116556432728403,-0.01649876235641973,0.0014711506937599697,0.0,0.0,0.0,10.716521698848588
256,-0.01713886706468778,-0.016290164201006443,0.0021967827398101727,0.0,0.0,0.0,10.924267896573115
257,-0.01714702427252702,-0.016407004741121767,0.0017343611228495136,0.0,0.0,0.0,10.027556257928978
258,-0.01716455476113776,-0.01657297487059828,0.0013369445866659902,0.0,0.0,0.0,9.951476591776432
259,-0.017228903423180845,-0.016609552703935285,0.0020190041591806028,0.0,0.0,0.0,9.411246548564701
260,-0.017228903423180845,-0.016552689729709854,0.001427261366627101,0.0,0.0,0.0,10.039969806891285
261,-0.017232223851952482,-0.016631613055071687,0.0013723956308751368,0.0,0.0,0.0,10.090008310494635
262,-0.017265652657781412,-0.016623377083306173,0.0016489666708260238,0.0,0.0,0.0,10.738516985211945
