gen,best_J,mean_J,std_J,V_SoC,V_occ,V_grid,diversity
55,-0.04603718224003759,-0.04581125010921009,0.00011353298588653923,0.0,0.0,0.0,3.7309627845787925
56,-0.04606671543682367,-0.045837072160327376,0.0001269593195926274,0.0,0.0,0.0,4.187812527198201
57,-0.04613260478782061,-0.04588661332804393,9.448671983368264e-05,0.0,0.0,0.0,3.591330312501095
58,-0.04613260478782061,-0.04590444798091087,0.00011362431528572409,0.0,0.0,0.0,3.872669573292766
59,-0.046134262051613285,-0.04595572736792957,0.000104778351980724,0.0,0.0,0.0,3.534076059757293
60,-0.04613786996359437,-0.046012303468470406,8.383499192984814e-05,0.0,0.0,0.0,3.4370419188633665
61,-0.04618296213912626,-0.04603178342404137,9.293821137289154e-05,0.0,0.0,0.0,2.9243904144534607
62,-0.04620234399846777,-0.04605690866789715,0.00010128315503767493,0.0,0.0,0.0,2.7214534006506215
63,-0.04626856493666028,-0.0460752045977066,0.0001100330257434987,0.0,0.0,0.0,3.618389837179861
64,-0.046269023445618465,-0.04610535166982773,9.834723035937452e-05,0.0,0.0,0.0,3.4025568089936087
65,-0.04629349533766079,-0.046149192184707574,6.897070359572392e-05,0.0,0.0,0.0,2.9610538103835036
66,-0.046311537309597445,-0.046148882887604145,0.00010740544906662382,0.0,0.0,0.0,2.9418413901154516
67,-0.046311537309597445,-0.046168357443548226,9.344539820556078e-05,0.0,0.0,0.0,3.7941700843616912
68,-0.04639357111410324,-0.046195133333382446,0.00010195539025897654,0.0,0.0,0.0,3.823026800162383
69,-0.04645699782092213,-0.04623460643349783,0.00010523725757791277,0.0,0.0,0.0,4.075072567495234
70,-0.046497427277199806,-0.04626541571041547,0.000100353410176341,0.0,0.0,0.0,3.826463756090272
71,-0.046497427277199806,-0.04627714038239402,0.00011278072316234046,0.0,0.0,0.0,3.989712499525076
72,-0.046535638697085824,-0.04633436591790609,0.0001115681388840581,0.0,0.0,0.0,4.719778132570922
73,-0.04659503274354832,-0.04638837775717012,0.0001026673582721248,0.0,0.0,0.0,4.4884807686334085
74,-0.04661752023293422,-0.046420179685645165,0.00011052272539876762,0.0,0.0,0.0,4.796660952654067
75,-0.04667720364904274,-0.046454844917570605,0.00011499837152475542,0.0,0.0,0.0,4.594380853240488
76,-0.04667720364904274,-0.04652126867525547,9.860952053474818e-05,0.0,0.0,0.0,4.24667353005036
77,-0.046735046007306345,-0.04654748232782271,0.0001108412735013868,0.0,0.0,0.0,4.651889551178383
78,-0.04674455770249859,-0.04654378922333014,0.0001300151218141962,0.0,0.0,0.0,4.13962689044463
79,-0.04678897024628026,-0.04657790183886098,0.00012540121015779479,0.0,0.0,0.0,4.829735275792096
80,-0.04686931858110091,-0.04663368048862801,0.00011620905849495814,0.0,0.0,0.0,4.76636975357735
81,-0.04689171760611479,-0.04667961089328202,0.0001050914764844364,0.0,0.0,0.0,4.573050483269074
